venta_id,producto_id,comprador_id,ubicacion_comprador,fecha_venta,cantidad,metodo_pago,total,tipo_producto,canal,estatus
2058,9,575,Xicotepec de Juárez,2025-09-11,1,Débito,942.9,Marca IKAL,Facebook,Entregado
2059,123,429,Pantepec,2025-09-11,1,Crédito,250.94,Artesano,Web,Entregado
2060,142,313,Monterrey,2025-09-11,1,Crédito,788.62,Artesano,Web,Enviado
2061,97,556,CDMX,2025-09-11,2,Débito,1663.52,Artesano,Web,Entregado
2062,52,392,Toluca,2025-10-11,1,Débito,645.53,Artesano,Web,Entregado
2063,33,238,Puebla,2025-10-11,1,Débito,137.5,Artesano,Instagram,Entregado
2064,139,102,Querétaro,2025-10-11,1,Crédito,746.07,Artesano,Facebook,Entregado
2065,114,556,CDMX,2025-10-11,1,Débito,215.05,Artesano,WhatsApp,Entregado
2066,24,277,Guadalajara,2025-10-11,1,Débito,276.07,Marca IKAL,Web,Entregado
2067,138,415,CDMX,2025-10-11,1,Crédito,406.86,Artesano,Web,Cancelado
2068,138,226,Guadalajara,2025-10-11,1,Débito,406.86,Artesano,Instagram,Entregado
2069,68,592,Toluca,2025-10-11,1,Crédito,335.5,Artesano,Web,Entregado
2070,2,432,Puebla,2025-10-11,1,Crédito,1027.04,Marca IKAL,Web,Enviado
2071,145,615,CDMX,2025-10-11,1,Crédito,312.51,Artesano,Web,Entregado
2072,12,343,CDMX,2025-10-11,1,Crédito,1049.0,Marca IKAL,Web,Entregado
2073,31,510,CDMX,2025-10-11,2,Débito,603.68,Artesano,WhatsApp,En preparación
2074,129,490,CDMX,2025-10-11,2,Débito,1685.92,Artesano,Facebook,Entregado
2075,108,132,Puebla,2025-11-11,1,Débito,322.45,Artesano,Instagram,En preparación
2076,146,2,Toluca,2025-11-11,1,Débito,299.41,Artesano,Web,Entregado
2077,75,353,Monterrey,2025-11-11,1,Débito,333.06,Artesano,Web,Entregado
2078,19,432,Puebla,2025-11-11,2,Débito,1876.96,Marca IKAL,Web,Entregado
2079,82,54,Xicotepec de Juárez,2025-11-11,2,Débito,340.44,Artesano,Facebook,Entregado
2080,60,210,CDMX,2025-11-11,1,Crédito,1057.06,Artesano,Web,Entregado
2081,16,275,Puebla,2025-11-11,1,Crédito,885.45,Marca IKAL,Web,Entregado
2082,41,554,Guadalajara,2025-11-11,1,Crédito,309.61,Artesano,Instagram,Cancelado
2083,27,71,Puebla,2025-11-11,1,Crédito,407.42,Marca IKAL,Web,Entregado
2084,51,469,Puebla,2025-11-11,1,Crédito,136.01,Artesano,Facebook,Entregado
2085,29,521,Guadalajara,2025-11-11,1,Débito,875.71,Marca IKAL,Instagram,Entregado
2086,104,589,Puebla,2025-11-11,1,Crédito,617.8,Artesano,Web,Entregado
2087,95,95,Querétaro,2025-11-11,1,Débito,865.46,Artesano,Facebook,Entregado
2088,140,114,Guadalajara,2025-11-11,1,Crédito,1069.46,Artesano,Instagram,Cancelado
2089,120,515,Xicotepec de Juárez,2025-12-11,2,Débito,1600.22,Artesano,Web,Entregado
2090,47,287,Monterrey,2025-12-11,1,Crédito,673.74,Artesano,Web,Entregado
2091,88,563,Puebla,2025-12-11,1,Débito,866.06,Artesano,Web,Entregado
2092,86,241,CDMX,2025-12-11,1,Débito,704.88,Artesano,Web,Entregado
2093,45,208,CDMX,2025-12-11,1,Crédito,276.8,Artesano,Facebook,Entregado
2094,79,372,Xicotepec de Juárez,2025-12-11,2,Crédito,881.76,Artesano,Web,Enviado
2095,89,411,Puebla,2025-12-11,1,Débito,1293.32,Artesano,Web,Enviado
2096,145,300,Puebla,2025-12-11,1,Crédito,312.51,Artesano,Web,Entregado
2097,89,535,Guadalajara,2025-12-11,2,Crédito,2586.64,Artesano,Web,Entregado
2098,53,172,Toluca,2025-12-11,1,Crédito,925.01,Artesano,Web,Entregado
2099,128,232,CDMX,2025-11-13,1,Crédito,1349.46,Artesano,Facebook,Entregado
2100,60,626,Puebla,2025-11-13,1,Crédito,1057.06,Artesano,Web,Entregado
2101,6,168,Monterrey,2025-11-13,1,Crédito,240.8,Marca IKAL,Instagram,En preparación
2102,48,573,CDMX,2025-11-13,2,Crédito,253.58,Artesano,Web,Entregado
2103,134,445,Xicotepec de Juárez,2025-11-13,1,Crédito,256.55,Artesano,Web,Entregado
2104,88,197,Guadalajara,2025-11-13,1,Crédito,866.06,Artesano,Web,Entregado
2105,53,437,Toluca,2025-11-14,1,Crédito,925.01,Artesano,Web,Entregado
2106,95,480,Toluca,2025-11-14,1,Débito,865.46,Artesano,Instagram,Entregado
2107,51,155,Guadalajara,2025-11-14,1,Débito,136.01,Artesano,Instagram,Entregado
2108,3,610,Puebla,2025-11-14,1,Crédito,335.54,Marca IKAL,Instagram,Cancelado
2109,144,230,CDMX,2025-11-14,1,Crédito,1152.21,Artesano,WhatsApp,Enviado
2110,5,280,Querétaro,2025-11-14,2,Crédito,589.44,Marca IKAL,Web,En preparación
2111,97,192,Xicotepec de Juárez,2025-11-14,1,Crédito,831.76,Artesano,Web,Entregado
2112,4,368,Xicotepec de Juárez,2025-11-14,1,Crédito,1124.79,Marca IKAL,Instagram,Enviado
2113,17,180,CDMX,2025-11-14,1,Débito,136.2,Marca IKAL,Web,Entregado
2114,40,305,Puebla,2025-11-15,1,Crédito,947.07,Artesano,Web,Entregado
2115,8,223,Puebla,2025-11-15,1,Débito,613.15,Marca IKAL,Facebook,Entregado
2116,30,625,Puebla,2025-11-15,2,Crédito,1221.46,Marca IKAL,Web,Entregado
2117,85,393,CDMX,2025-11-15,1,Débito,648.37,Artesano,Web,Entregado
2118,28,24,CDMX,2025-11-15,1,Débito,460.81,Marca IKAL,WhatsApp,Entregado
2119,31,339,Monterrey,2025-11-15,1,Débito,301.84,Artesano,Web,Entregado
2120,21,435,Querétaro,2025-11-15,1,Débito,796.09,Marca IKAL,WhatsApp,Entregado
2121,97,305,Puebla,2025-11-15,1,Crédito,831.76,Artesano,Instagram,Entregado
2122,40,424,Puebla,2025-11-16,1,Crédito,947.07,Artesano,Web,Entregado
2123,51,628,Puebla,2025-11-16,1,Crédito,136.01,Artesano,Web,Entregado
2124,21,524,Guadalajara,2025-11-16,2,Débito,1592.18,Marca IKAL,Web,Entregado
2125,52,370,Xicotepec de Juárez,2025-11-16,1,Crédito,645.53,Artesano,Facebook,Entregado
2126,42,593,CDMX,2025-11-16,1,Débito,855.52,Artesano,Instagram,Entregado
2127,11,489,Guadalajara,2025-11-16,1,Débito,596.55,Marca IKAL,Web,Enviado
2128,41,96,Monterrey,2025-11-16,1,Débito,309.61,Artesano,Instagram,Entregado
2129,31,460,Monterrey,2025-11-16,1,Crédito,301.84,Artesano,Facebook,Entregado
2130,144,158,CDMX,2025-11-16,1,Débito,1152.21,Artesano,Web,En preparación
2131,114,323,Puebla,2025-11-16,1,Crédito,215.05,Artesano,Facebook,Entregado
2132,134,125,Toluca,2025-11-16,1,Crédito,256.55,Artesano,Web,Entregado
2133,97,562,Monterrey,2025-11-16,1,Débito,831.76,Artesano,Facebook,Entregado
2134,51,268,Monterrey,2025-11-16,1,Débito,136.01,Artesano,Web,Enviado
2135,85,178,Guadalajara,2025-11-17,1,Débito,648.37,Artesano,Facebook,Entregado
2136,125,562,Monterrey,2025-11-17,1,Débito,384.12,Artesano,Instagram,Entregado
2137,110,539,Guadalajara,2025-11-17,1,Débito,474.43,Artesano,Web,Entregado
2138,120,309,Guadalajara,2025-11-17,1,Débito,800.11,Artesano,Web,Enviado
2139,146,156,Monterrey,2025-11-17,1,Débito,299.41,Artesano,Facebook,Entregado
2140,24,251,Monterrey,2025-11-18,1,Débito,276.07,Marca IKAL,Web,Enviado
2141,140,635,Guadalajara,2025-11-18,2,Crédito,2138.92,Artesano,Instagram,Entregado
2142,102,129,Monterrey,2025-11-18,1,Débito,813.91,Artesano,Instagram,Entregado
2143,104,647,Puebla,2025-11-18,1,Débito,617.8,Artesano,Web,Entregado
2144,56,83,Xicotepec de Juárez,2025-11-18,1,Débito,1256.29,Artesano,Instagram,Cancelado
2145,19,394,CDMX,2025-11-18,1,Crédito,938.48,Marca IKAL,Facebook,En preparación
2146,99,165,Querétaro,2025-11-18,2,Crédito,1124.3,Artesano,Web,Entregado
2147,93,426,Guadalajara,2025-11-18,1,Crédito,944.22,Artesano,Instagram,Entregado
2148,142,127,Guadalajara,2025-11-18,2,Crédito,1577.24,Artesano,Instagram,Entregado
2149,95,294,CDMX,2025-11-18,1,Crédito,865.46,Artesano,Web,En preparación
2150,114,161,Puebla,2025-11-18,1,Crédito,215.05,Artesano,WhatsApp,Entregado
2151,63,478,Toluca,2025-11-18,1,Débito,491.36,Artesano,Instagram,En preparación
2152,62,203,Toluca,2025-11-18,1,Débito,538.39,Artesano,Web,Entregado
2153,30,377,Querétaro,2025-11-18,1,Crédito,610.73,Marca IKAL,Facebook,Entregado
2154,78,389,Guadalajara,2025-11-18,1,Débito,1027.23,Artesano,Web,Entregado
2155,56,352,Querétaro,2025-11-19,1,Crédito,1256.29,Artesano,Web,Entregado
2156,33,349,Guadalajara,2025-11-19,1,Débito,137.5,Artesano,Web,Enviado
2157,138,499,Querétaro,2025-11-19,1,Débito,406.86,Artesano,Web,Entregado
2158,24,436,Puebla,2025-11-19,1,Débito,276.07,Marca IKAL,Instagram,Cancelado
2159,36,212,Xicotepec de Juárez,2025-11-19,1,Crédito,853.51,Artesano,Instagram,Entregado
2160,114,318,CDMX,2025-11-20,1,Crédito,215.05,Artesano,Web,Entregado
2161,62,238,Puebla,2025-11-20,1,Crédito,538.39,Artesano,Web,Enviado
2162,123,412,Xicotepec de Juárez,2025-11-20,1,Débito,250.94,Artesano,Instagram,Entregado
2163,8,171,CDMX,2025-11-20,1,Débito,613.15,Marca IKAL,Web,Enviado
2164,140,483,Toluca,2025-11-20,1,Débito,1069.46,Artesano,Web,Entregado
2165,87,96,Monterrey,2025-11-20,2,Crédito,2665.58,Artesano,Facebook,Entregado
2166,48,122,Puebla,2025-11-20,1,Crédito,126.79,Artesano,Instagram,Entregado
2167,48,582,CDMX,2025-11-20,1,Crédito,126.79,Artesano,Facebook,Entregado
2168,19,31,Guadalajara,2025-11-20,1,Débito,938.48,Marca IKAL,Instagram,Cancelado
2169,40,510,CDMX,2025-11-20,1,Crédito,947.07,Artesano,Web,Enviado
2170,3,600,Monterrey,2025-11-20,1,Crédito,335.54,Marca IKAL,Instagram,Entregado
2171,114,271,Monterrey,2025-11-20,1,Débito,215.05,Artesano,Web,En preparación
2172,47,237,CDMX,2025-11-21,2,Débito,1347.48,Artesano,WhatsApp,Entregado
2173,8,420,CDMX,2025-11-21,1,Crédito,613.15,Marca IKAL,Instagram,En preparación
2174,140,522,Guadalajara,2025-11-21,1,Débito,1069.46,Artesano,Web,Entregado
2175,30,567,Querétaro,2025-11-21,1,Crédito,610.73,Marca IKAL,Facebook,Entregado
2176,19,629,Querétaro,2025-11-22,1,Crédito,938.48,Marca IKAL,Instagram,Entregado
2177,9,580,CDMX,2025-11-22,1,Débito,942.9,Marca IKAL,Web,Cancelado
2178,144,69,Monterrey,2025-11-22,1,Crédito,1152.21,Artesano,Web,Entregado
2179,4,289,CDMX,2025-11-22,1,Débito,1124.79,Marca IKAL,Web,Entregado
2180,23,166,Monterrey,2025-11-22,1,Crédito,1049.71,Marca IKAL,Web,Entregado
2181,45,124,Toluca,2025-11-22,2,Débito,553.6,Artesano,Web,Entregado
2182,79,163,Monterrey,2025-11-22,1,Débito,440.88,Artesano,Facebook,Entregado
2183,137,167,Toluca,2025-11-22,1,Crédito,293.88,Artesano,Web,Entregado
2184,114,179,Xicotepec de Juárez,2025-11-22,1,Débito,215.05,Artesano,Web,Entregado
2185,14,162,Guadalajara,2025-11-22,1,Débito,681.09,Marca IKAL,Web,Entregado
2186,83,409,Xicotepec de Juárez,2025-11-22,1,Débito,284.51,Artesano,Web,Cancelado
2187,4,480,Toluca,2025-11-22,1,Crédito,1124.79,Marca IKAL,Web,Entregado
2188,138,368,Xicotepec de Juárez,2025-11-22,1,Crédito,406.86,Artesano,Facebook,Enviado
2189,11,262,Guadalajara,2025-11-22,2,Débito,1193.1,Marca IKAL,Instagram,Entregado
2190,56,121,Pantepec,2025-11-22,1,Débito,1256.29,Artesano,WhatsApp,Entregado
2191,149,112,Querétaro,2025-11-22,2,Crédito,679.24,Artesano,Instagram,Entregado
2192,54,425,CDMX,2025-11-23,1,Crédito,916.64,Artesano,Web,Entregado
2193,53,169,Puebla,2025-11-23,1,Débito,925.01,Artesano,Web,Entregado
2194,73,534,Guadalajara,2025-11-23,1,Débito,882.3,Artesano,Facebook,Entregado
2195,48,274,Guadalajara,2025-11-23,1,Crédito,126.79,Artesano,Facebook,Enviado
2196,11,540,CDMX,2025-11-23,1,Crédito,596.55,Marca IKAL,Web,Entregado
2197,56,651,Querétaro,2025-11-23,1,Débito,1256.29,Artesano,Instagram,Entregado
2198,137,177,Guadalajara,2025-11-23,2,Crédito,587.76,Artesano,WhatsApp,Entregado
2199,11,638,CDMX,2025-11-23,1,Débito,596.55,Marca IKAL,Instagram,Entregado
2200,19,64,CDMX,2025-11-23,1,Débito,938.48,Marca IKAL,WhatsApp,Entregado
2201,114,124,Toluca,2025-11-23,1,Crédito,215.05,Artesano,Facebook,Entregado
2202,54,615,CDMX,2025-11-23,1,Crédito,916.64,Artesano,Facebook,Entregado
2203,15,616,Xicotepec de Juárez,2025-11-23,1,Crédito,705.11,Marca IKAL,Web,En preparación
2204,139,104,Puebla,2025-11-23,1,Débito,746.07,Artesano,Web,Entregado
2205,14,86,Xicotepec de Juárez,2025-11-23,1,Crédito,681.09,Marca IKAL,Instagram,En preparación
2206,51,137,CDMX,2025-11-23,1,Débito,136.01,Artesano,Instagram,Entregado
2207,150,337,CDMX,2025-11-23,1,Crédito,340.35,Artesano,Web,Entregado
2208,86,273,CDMX,2025-11-24,1,Débito,704.88,Artesano,Instagram,Entregado
2209,54,239,Xicotepec de Juárez,2025-11-24,1,Débito,916.64,Artesano,Web,Entregado
2210,149,441,Xicotepec de Juárez,2025-11-24,1,Crédito,339.62,Artesano,Web,Entregado
2211,125,396,CDMX,2025-11-24,1,Crédito,384.12,Artesano,Facebook,Entregado
2212,3,191,Xicotepec de Juárez,2025-11-24,1,Crédito,335.54,Marca IKAL,Instagram,Entregado
2213,8,77,Xicotepec de Juárez,2025-11-24,1,Débito,613.15,Marca IKAL,Instagram,En preparación
2214,97,388,CDMX,2025-11-24,2,Débito,1663.52,Artesano,Facebook,Entregado
2215,60,89,Xicotepec de Juárez,2025-11-24,1,Crédito,1057.06,Artesano,Web,Cancelado
2216,98,360,Monterrey,2025-11-24,1,Crédito,151.34,Artesano,Instagram,Entregado
2217,27,76,CDMX,2025-11-24,1,Crédito,407.42,Marca IKAL,Facebook,Entregado
2218,123,625,Puebla,2025-11-24,1,Débito,250.94,Artesano,Instagram,Entregado
2219,146,620,Monterrey,2025-11-25,1,Débito,299.41,Artesano,WhatsApp,En preparación
2220,60,7,Monterrey,2025-11-25,1,Crédito,1057.06,Artesano,Facebook,Entregado
2221,137,392,Toluca,2025-11-25,1,Crédito,293.88,Artesano,Instagram,Enviado
2222,62,547,Puebla,2025-11-25,1,Crédito,538.39,Artesano,Web,Entregado
2223,29,414,Xicotepec de Juárez,2025-11-25,1,Crédito,875.71,Marca IKAL,Web,Entregado
2224,8,622,Pantepec,2025-11-25,1,Crédito,613.15,Marca IKAL,Web,Entregado
2225,29,402,Monterrey,2025-11-25,1,Débito,875.71,Marca IKAL,Web,Entregado
2226,150,396,CDMX,2025-11-25,2,Débito,680.7,Artesano,Web,Entregado
2227,1,396,CDMX,2025-11-25,1,Crédito,331.73,Marca IKAL,Web,Entregado
2228,114,125,Toluca,2025-11-25,1,Crédito,215.05,Artesano,Facebook,Entregado
2229,85,192,Xicotepec de Juárez,2025-11-25,1,Débito,648.37,Artesano,Web,Entregado
2230,19,596,Monterrey,2025-11-25,1,Crédito,938.48,Marca IKAL,Web,Entregado
2231,47,433,Monterrey,2025-11-26,1,Débito,673.74,Artesano,Instagram,Entregado
2232,108,507,Querétaro,2025-11-26,1,Crédito,322.45,Artesano,WhatsApp,Entregado
2233,4,86,Xicotepec de Juárez,2025-11-26,2,Débito,2249.58,Marca IKAL,Facebook,Entregado
2234,16,531,Monterrey,2025-11-26,2,Débito,1770.9,Marca IKAL,Instagram,Entregado
2235,71,463,Monterrey,2025-11-26,1,Crédito,322.99,Artesano,WhatsApp,Entregado
2236,71,117,CDMX,2025-11-26,1,Débito,322.99,Artesano,WhatsApp,Entregado
2237,27,163,Monterrey,2025-11-26,1,Crédito,407.42,Marca IKAL,Web,En preparación
2238,114,48,CDMX,2025-11-26,1,Débito,215.05,Artesano,Web,Entregado
2239,86,632,Xicotepec de Juárez,2025-11-27,1,Débito,704.88,Artesano,Instagram,En preparación
2240,88,144,CDMX,2025-11-27,1,Débito,866.06,Artesano,Web,Entregado
2241,110,122,Puebla,2025-11-27,1,Débito,474.43,Artesano,WhatsApp,Entregado
2242,31,223,Puebla,2025-11-27,1,Débito,301.84,Artesano,Web,En preparación
2243,52,188,CDMX,2025-11-27,1,Crédito,645.53,Artesano,WhatsApp,Entregado
2244,63,620,Monterrey,2025-11-27,1,Débito,491.36,Artesano,Web,En preparación
2245,110,251,Monterrey,2025-11-27,1,Crédito,474.43,Artesano,Web,En preparación
2246,99,381,Xicotepec de Juárez,2025-11-27,1,Débito,562.15,Artesano,Web,Entregado
2247,78,1,CDMX,2025-11-27,2,Débito,2054.46,Artesano,Facebook,Entregado
2248,83,592,Toluca,2025-11-27,1,Débito,284.51,Artesano,Instagram,Entregado
2249,15,155,Guadalajara,2025-11-27,1,Crédito,705.11,Marca IKAL,Web,Entregado
2250,124,134,Querétaro,2025-11-27,1,Crédito,849.93,Artesano,Instagram,Entregado
2251,8,201,Monterrey,2025-11-27,2,Crédito,1226.3,Marca IKAL,Instagram,Entregado
2252,21,564,CDMX,2025-11-27,1,Débito,796.09,Marca IKAL,Web,Entregado
2253,30,545,CDMX,2025-11-28,1,Crédito,610.73,Marca IKAL,Web,Entregado
2254,108,38,Monterrey,2025-11-28,1,Crédito,322.45,Artesano,Web,Enviado
2255,12,49,Guadalajara,2025-11-28,2,Crédito,2098.0,Marca IKAL,Facebook,Entregado
2256,41,346,Guadalajara,2025-11-28,1,Débito,309.61,Artesano,Web,Entregado
2257,4,492,CDMX,2025-11-28,1,Débito,1124.79,Marca IKAL,Web,Entregado
2258,146,511,CDMX,2025-11-28,1,Crédito,299.41,Artesano,Web,Entregado
2259,137,503,Xicotepec de Juárez,2025-11-29,1,Débito,293.88,Artesano,Facebook,Entregado
2260,27,422,CDMX,2025-11-29,1,Débito,407.42,Marca IKAL,Instagram,Cancelado
2261,93,68,Toluca,2025-11-29,1,Débito,944.22,Artesano,Instagram,Entregado
2262,40,131,Puebla,2025-11-29,1,Débito,947.07,Artesano,WhatsApp,En preparación
2263,47,182,Monterrey,2025-11-29,1,Débito,673.74,Artesano,WhatsApp,Entregado
2264,7,188,CDMX,2025-11-29,1,Débito,732.86,Marca IKAL,Facebook,Cancelado
2265,20,258,Xicotepec de Juárez,2025-11-29,1,Crédito,1250.45,Marca IKAL,Instagram,Entregado
2266,2,633,Toluca,2025-11-29,1,Crédito,1027.04,Marca IKAL,WhatsApp,Entregado
2267,8,172,Toluca,2025-11-29,1,Débito,613.15,Marca IKAL,Instagram,Cancelado
2268,95,175,CDMX,2025-11-30,1,Crédito,865.46,Artesano,Facebook,Entregado
2269,51,548,Toluca,2025-11-30,2,Débito,272.02,Artesano,Web,Enviado
2270,114,566,Monterrey,2025-11-30,1,Débito,215.05,Artesano,Web,Entregado
2271,137,70,Puebla,2025-11-30,1,Crédito,293.88,Artesano,Facebook,Enviado
2272,104,257,CDMX,2025-11-30,1,Débito,617.8,Artesano,Instagram,Cancelado
2273,123,57,Monterrey,2025-11-30,2,Débito,501.88,Artesano,Web,Entregado
2274,134,393,CDMX,2025-11-30,1,Débito,256.55,Artesano,Instagram,Cancelado
2275,147,553,Xicotepec de Juárez,2025-01-12,1,Crédito,273.39,Artesano,Web,En preparación
2276,120,554,Guadalajara,2025-01-12,1,Débito,800.11,Artesano,Instagram,Entregado
2277,104,304,Pantepec,2025-01-12,1,Débito,617.8,Artesano,Instagram,Cancelado
2278,30,592,Toluca,2025-01-12,2,Débito,1221.46,Marca IKAL,Instagram,En preparación
2279,85,400,Xicotepec de Juárez,2025-01-12,1,Crédito,648.37,Artesano,Facebook,Entregado
2280,93,454,Guadalajara,2025-01-12,1,Débito,944.22,Artesano,Web,En preparación
2281,20,186,Querétaro,2025-01-12,2,Crédito,2500.9,Marca IKAL,Instagram,Entregado
2282,129,265,Querétaro,2025-01-12,1,Crédito,842.96,Artesano,Instagram,Enviado
2283,41,250,Guadalajara,2025-01-12,1,Crédito,309.61,Artesano,Facebook,Entregado
2284,99,19,Xicotepec de Juárez,2025-01-12,1,Crédito,562.15,Artesano,Web,Entregado
2285,146,108,Querétaro,2025-01-12,1,Crédito,299.41,Artesano,Instagram,Entregado
2286,120,147,Querétaro,2025-01-12,2,Débito,1600.22,Artesano,Instagram,Entregado
2287,54,309,Guadalajara,2025-01-12,1,Débito,916.64,Artesano,Web,Entregado
2288,150,30,Querétaro,2025-01-12,1,Débito,340.35,Artesano,Web,Entregado
2289,73,377,Querétaro,2025-01-12,1,Crédito,882.3,Artesano,Web,Enviado
2290,56,660,Puebla,2025-02-12,1,Débito,1256.29,Artesano,Web,En preparación
2291,125,146,Xicotepec de Juárez,2025-02-12,1,Crédito,384.12,Artesano,Facebook,Entregado
2292,24,504,Querétaro,2025-02-12,1,Débito,276.07,Marca IKAL,Web,Entregado
2293,104,242,Xicotepec de Juárez,2025-02-12,1,Débito,617.8,Artesano,Web,Entregado
2294,19,514,CDMX,2025-02-12,1,Débito,938.48,Marca IKAL,Facebook,Entregado
2295,75,425,CDMX,2025-02-12,1,Débito,333.06,Artesano,Instagram,Entregado
2296,112,142,Toluca,2025-02-12,1,Débito,144.75,Artesano,Web,Entregado
2297,41,66,Guadalajara,2025-02-12,1,Crédito,309.61,Artesano,Web,Entregado
2298,29,221,Toluca,2025-02-12,1,Crédito,875.71,Marca IKAL,Facebook,En preparación
2299,125,124,Toluca,2025-02-12,1,Débito,384.12,Artesano,Web,Entregado
2300,24,152,Xicotepec de Juárez,2025-02-12,2,Débito,552.14,Marca IKAL,Instagram,Cancelado
2301,5,84,Querétaro,2025-02-12,1,Crédito,294.72,Marca IKAL,Web,Entregado
2302,10,327,Puebla,2025-02-12,1,Débito,979.72,Marca IKAL,Web,Enviado
2303,73,611,CDMX,2025-02-12,1,Débito,882.3,Artesano,Web,Entregado
2304,27,610,Puebla,2025-03-12,1,Débito,407.42,Marca IKAL,Web,Enviado
2305,110,479,CDMX,2025-03-12,1,Crédito,474.43,Artesano,Web,Entregado
2306,28,135,Querétaro,2025-03-12,1,Crédito,460.81,Marca IKAL,Web,Entregado
2307,125,217,Xicotepec de Juárez,2025-03-12,1,Débito,384.12,Artesano,Web,Entregado
2308,89,298,Guadalajara,2025-03-12,1,Crédito,1293.32,Artesano,Instagram,Entregado
2309,88,271,Monterrey,2025-03-12,1,Crédito,866.06,Artesano,Web,En preparación
2310,104,340,Guadalajara,2025-03-12,1,Crédito,617.8,Artesano,Facebook,Entregado
2311,142,143,Toluca,2025-03-12,1,Débito,788.62,Artesano,Instagram,Entregado
2312,30,426,Guadalajara,2025-03-12,2,Crédito,1221.46,Marca IKAL,Web,En preparación
2313,71,210,CDMX,2025-04-12,1,Crédito,322.99,Artesano,Web,Entregado
2314,30,567,Querétaro,2025-04-12,1,Débito,610.73,Marca IKAL,Web,Entregado
2315,71,96,Monterrey,2025-04-12,1,Débito,322.99,Artesano,Instagram,Cancelado
2316,71,551,Pantepec,2025-04-12,1,Débito,322.99,Artesano,Web,Enviado
2317,86,580,CDMX,2025-04-12,1,Crédito,704.88,Artesano,Facebook,Entregado
2318,28,366,Puebla,2025-04-12,1,Crédito,460.81,Marca IKAL,Web,Entregado
2319,142,256,Puebla,2025-04-12,1,Débito,788.62,Artesano,WhatsApp,Entregado
2320,64,6,Puebla,2025-04-12,1,Débito,469.02,Artesano,WhatsApp,Entregado
2321,53,168,Monterrey,2025-05-12,1,Débito,925.01,Artesano,Facebook,Entregado
2322,146,467,Querétaro,2025-05-12,1,Crédito,299.41,Artesano,Instagram,Entregado
2323,53,425,CDMX,2025-05-12,1,Débito,925.01,Artesano,Web,Entregado
2324,56,213,Querétaro,2025-12-05,1,Débito,1256.29,Artesano,Web,Enviado
2325,144,370,Xicotepec de Juárez,2025-05-12,1,Crédito,1152.21,Artesano,Web,Entregado
2326,51,457,Monterrey,2025-12-05,1,Crédito,136.01,Artesano,Web,Enviado
2327,12,470,Xicotepec de Juárez,2025-05-12,1,Crédito,1049.0,Marca IKAL,Facebook,Entregado
2328,1,170,CDMX,2025-05-12,1,Crédito,331.73,Marca IKAL,Instagram,Entregado
2329,18,138,Querétaro,2025-12-05,1,Crédito,150.45,Marca IKAL,Facebook,Entregado
2330,142,102,Querétaro,2025-05-12,1,Débito,788.62,Artesano,Web,Cancelado
2331,89,585,Guadalajara,2025-05-12,1,Crédito,1293.32,Artesano,Web,Entregado
2332,41,149,CDMX,2025-05-12,2,Crédito,619.22,Artesano,Web,Entregado
2333,47,436,Puebla,2025-05-12,1,Crédito,673.74,Artesano,WhatsApp,Entregado
2334,73,415,CDMX,2025-05-12,1,Débito,882.3,Artesano,WhatsApp,Enviado
2335,70,581,CDMX,2025-12-06,1,Crédito,726.27,Artesano,Instagram,Entregado
2336,87,111,Puebla,2025-06-12,1,Débito,1332.79,Artesano,Web,Entregado
2337,128,537,Puebla,2025-06-12,1,Débito,1349.46,Artesano,Web,Entregado
2338,83,111,Puebla,2025-12-06,1,Crédito,284.51,Artesano,Web,Entregado
2339,81,135,Querétaro,2025-06-12,1,Débito,238.25,Artesano,Web,Entregado
2340,14,517,Guadalajara,2025-06-12,1,Débito,681.09,Marca IKAL,Web,Cancelado
2341,1,492,CDMX,2025-06-12,1,Débito,331.73,Marca IKAL,Web,Entregado
